cores,time
61,1.022385597229004
62,1.0436928272247314
63,1.0176777839660645
64,1.0155820846557617
65,1.0340690612792969
66,1.037367582321167
67,1.0306117534637451
68,1.0173630714416504
69,1.0160942077636719
70,1.0304794311523438
71,1.0158863067626953
72,1.0393962860107422
1,149.9034125804901
2,76.51887845993042
3,49.611228466033936
4,36.265357971191406
5,27.976487159729004
6,23.11490273475647
7,16.836294651031494
8,16.77078366279602
9,13.114323616027832
10,12.617913007736206
11,9.645107984542847
12,9.936802864074707
13,9.205885887145996
14,8.280465841293335
15,7.3312602043151855
16,7.169691324234009
17,5.593061923980713
18,6.0693418979644775
19,5.375611782073975
20,5.145398855209351
21,4.815860271453857
22,4.485521078109741
23,4.188558578491211
24,3.938873052597046
25,3.6154353618621826
26,3.5375003814697266
27,3.2883377075195312
28,3.2926247119903564
29,2.9447638988494873
30,3.0045533180236816
31,2.8873698711395264
32,2.690328359603882
33,2.4900758266448975
34,2.404111385345459
35,2.2323548793792725
36,2.1506240367889404
37,1.9553160667419434
38,1.9101040363311768
39,1.8283591270446777
40,1.6898858547210693
41,1.6439549922943115
42,1.6164593696594238
43,1.516599178314209
44,1.430248737335205
45,1.420971393585205
46,1.3569748401641846
47,1.349458932876587
48,1.3031752109527588
49,1.268235206604004
50,1.2826013565063477
51,1.2467308044433594
52,1.2194597721099854
53,1.187107801437378
54,1.2025187015533447
55,1.169245958328247
56,1.1619210243225098
57,1.1546289920806885
58,1.1196401119232178
59,1.047666072845459
60,1.0266845226287842
61,1.0256969928741455
62,1.0178730487823486
63,1.0190551280975342
64,1.0485143661499023
65,1.0157279968261719
66,1.018709659576416
67,1.015810251235962
68,1.0239784717559814
69,1.0314109325408936
70,1.0161795616149902
71,1.0190188884735107
72,1.0159850120544434
1,148.54100847244263
2,75.3702802658081
3,49.549646854400635
4,36.13938617706299
5,27.823789358139038
6,23.22880792617798
7,18.909611225128174
8,16.83002543449402
9,13.341539859771729
10,12.655527114868164
11,9.46351671218872
12,10.006047248840332
13,9.150667428970337
14,8.102245092391968
15,6.626801013946533
16,7.030697584152222
17,6.090174198150635
18,6.0533928871154785
19,5.218111276626587
20,5.15719747543335
21,4.722499370574951
22,4.547574281692505
23,4.1447954177856445
24,4.106865167617798
25,3.4469475746154785
26,3.4926154613494873
27,3.33292818069458
28,3.200430154800415
29,2.920639753341675
30,2.9706287384033203
31,2.606889247894287
32,2.7452752590179443
33,2.557222843170166
34,2.4795379638671875
35,2.222018003463745
36,2.1482598781585693
37,1.9813005924224854
38,1.850240707397461
39,1.7908904552459717
40,1.6768226623535156
41,1.7037973403930664
42,1.5149362087249756
43,1.4857752323150635
44,1.429124116897583
45,1.384533166885376
46,1.3665659427642822
47,1.3037490844726562
48,1.2764358520507812
49,1.2542495727539062
50,1.279402732849121
51,1.2533245086669922
52,1.2091693878173828
53,1.2124879360198975
54,1.1795628070831299
55,1.1611027717590332
56,1.1752698421478271
57,1.08115553855896
58,1.1206047534942627
59,1.036794662475586
60,1.0246591567993164
61,1.0300800800323486
62,1.0244402885437012
63,1.018712043762207
64,1.0173099040985107
65,1.0278196334838867
66,1.0158703327178955
67,1.0315542221069336
68,1.0195975303649902
69,1.0159711837768555
70,1.017383337020874
71,1.0168085098266602
72,1.0156662464141846
1,144.05995392799377
2,75.24604368209839
3,49.48122262954712
4,36.143779039382935
5,28.136709451675415
6,23.07698941230774
7,17.36063575744629
8,16.779074907302856
9,12.807588815689087
10,12.456604480743408
11,9.995878219604492
12,10.03077220916748
13,8.355916500091553
14,8.308993101119995
15,6.531641244888306
16,6.830158233642578
17,5.639371871948242
18,6.023055076599121
19,5.306162118911743
20,5.348233222961426
21,4.544407844543457
22,4.451810598373413
23,3.8462514877319336
