cores,time
43,1.5483448505401611
44,1.4373774528503418
45,1.3843200206756592
46,1.3869051933288574
47,1.309342384338379
48,1.2853896617889404
49,1.2960679531097412
50,1.2423841953277588
51,1.2228968143463135
52,1.2016501426696777
53,1.2270095348358154
54,1.177661657333374
55,1.2106871604919434
56,1.1555602550506592
57,1.123110055923462
58,1.1227853298187256
59,1.0256736278533936
60,1.0300688743591309
61,1.0212318897247314
62,1.0395145416259766
63,1.0267980098724365
64,1.0214433670043945
65,1.0176351070404053
66,1.017824411392212
67,1.0201315879821777
68,1.021362543106079
69,1.031123399734497
70,1.0205376148223877
71,1.020251750946045
72,1.020226001739502
1,148.6909990310669
2,76.0458550453186
3,49.36806917190552
4,36.68254542350769
5,25.711114645004272
6,23.211334228515625
7,17.663198232650757
8,16.672367811203003
9,14.62760329246521
10,12.81917691230774
11,9.755255699157715
12,10.259713172912598
13,8.871270656585693
14,8.429617643356323
15,6.2084267139434814
16,6.9605090618133545
17,6.348595857620239
18,6.003114461898804
19,5.224381923675537
20,5.231057405471802
21,4.806385040283203
22,4.503525257110596
23,4.175265550613403
24,4.1152331829071045
25,3.725344181060791
26,3.5637264251708984
27,3.3983943462371826
28,3.2547805309295654
29,3.0756049156188965
30,2.9652979373931885
31,2.8353331089019775
32,2.6096298694610596
33,2.429865837097168
34,2.4688363075256348
35,2.244004964828491
36,2.1536951065063477
37,1.937673807144165
38,1.8967785835266113
39,1.773815393447876
40,1.8043327331542969
41,1.6300745010375977
42,1.524554967880249
43,1.5160048007965088
44,1.486314058303833
45,1.3526580333709717
46,1.357980728149414
47,1.3205690383911133
48,1.3088161945343018
49,1.2724816799163818
50,1.2528982162475586
51,1.2369260787963867
52,1.2177674770355225
53,1.1919097900390625
54,1.1774697303771973
55,1.1577253341674805
56,1.1463265419006348
57,1.118539571762085
58,1.1307880878448486
59,1.0339114665985107
60,1.0379407405853271
61,1.0228571891784668
62,1.0220527648925781
63,1.0207610130310059
64,1.0213243961334229
65,1.022932767868042
66,1.0170073509216309
67,1.0180118083953857
68,1.0178587436676025
69,1.017479419708252
70,1.0215466022491455
71,1.0198919773101807
72,1.0178608894348145
1,148.85411643981934
2,76.05187368392944
3,48.9697470664978
4,36.8419291973114
5,26.44169306755066
6,23.5443594455719
7,18.924324989318848
8,16.560184478759766
9,12.643128871917725
10,12.70812439918518
11,11.33935284614563
12,10.093940019607544
13,8.179426908493042
14,8.276353597640991
15,7.590399265289307
16,7.066285133361816
17,6.423701524734497
18,6.032349109649658
19,5.264240741729736
20,5.266066551208496
21,4.820146799087524
22,4.535076379776001
23,4.271075248718262
24,4.03174614906311
25,3.7657909393310547
26,3.569335460662842
27,3.313218116760254
28,3.253227472305298
29,2.9201459884643555
30,2.972649097442627
31,2.7246816158294678
32,2.702040910720825
33,2.414916515350342
34,2.3676135540008545
35,2.220022201538086
36,2.175518035888672
37,1.9556410312652588
38,1.9260916709899902
39,1.7479400634765625
40,1.7052531242370605
41,1.6042213439941406
42,1.6716232299804688
43,1.5019173622131348
44,1.446199655532837
45,1.4006853103637695
46,1.3271894454956055
47,1.3225188255310059
48,1.2657535076141357
49,1.2622215747833252
50,1.2397291660308838
51,1.22672700881958
52,1.206308126449585
53,1.2306663990020752
54,1.1741981506347656
55,1.1498420238494873
56,1.1554081439971924
57,1.1177277565002441
58,1.1091623306274414
59,1.0752460956573486
60,1.0283806324005127
61,1.0237457752227783
62,1.0211808681488037
63,1.0246520042419434
64,1.0216822624206543
65,1.020569086074829
66,1.0173852443695068
67,1.0210273265838623
68,1.0173497200012207
69,1.0276055335998535
70,1.0175354480743408
71,1.020916223526001
72,1.0385572910308838
1,150.1172604560852
2,75.63423490524292
3,46.88839101791382
4,35.99351167678833
5,27.07088327407837
6,22.9085955619812
7,17.477905988693237
8,16.690406799316406
9,12.572063684463501
10,12.75800895690918
11,11.228814840316772
12,10.32602071762085
13,8.284729719161987
14,8.28435754776001
15,7.33512544631958
16,7.01241660118103
17,6.381557941436768
18,5.996487379074097
19,5.444233179092407
20,5.16668963432312
21,4.5319013595581055
22,4.632420301437378
23,4.12723183631897
24,4.020041465759277
25,3.7954022884368896
26,3.631265640258789
27,3.35320782661438
28,3.1551504135131836
29,3.132993459701538
30,2.978531837463379
31,2.731315851211548
32,2.5674405097961426
33,2.4532480239868164
34,2.4000651836395264
35,2.194701910018921
36,2.1233789920806885
37,1.9928767681121826
38,1.9142882823944092
39,1.7987947463989258
40,1.7127764225006104
41,1.6207268238067627
42,1.6048264503479004
43,1.42985200881958
44,1.422607183456421
45,1.3854179382324219
46,1.3526225090026855
47,1.3425917625427246
48,1.2861955165863037
49,1.264869213104248
50,1.225933313369751
51,1.2355809211730957
52,1.2072949409484863
53,1.1928834915161133
54,1.1745948791503906
55,1.143967628479004
56,1.1427197456359863
57,1.124114751815796
58,1.1180386543273926
59,1.0885260105133057
60,1.0235340595245361
61,1.0199804306030273
62,1.019669532775879
63,1.018855333328247
64,1.0323395729064941
65,1.0374832153320312
66,1.0175809860229492
67,1.0180437564849854
68,1.0202906131744385
69,1.0192742347717285
70,1.0192358493804932
71,1.0410377979278564
72,1.01814603805542
1,151.0860137939453
2,76.1521987915039
3,47.25904726982117
4,36.31516456604004
5,26.556492567062378
6,22.936910152435303
7,16.988752365112305
8,16.589100122451782
9,13.4439115524292
10,12.65515398979187
11,11.035811424255371
12,9.93376612663269
13,8.637311935424805
14,8.373831033706665
15,6.766143560409546
16,6.9678051471710205
17,6.276223421096802
18,5.941359996795654
19,4.867674112319946
20,5.109076499938965
21,4.8133251667022705
22,4.500128507614136
23,4.245389461517334
24,3.9373319149017334
25,3.735914945602417
26,3.6555309295654297
27,3.256185293197632
28,3.3285932540893555
29,3.0373733043670654
30,2.856969118118286
31,2.7844088077545166
32,2.6520581245422363
33,2.4479548931121826
34,2.4200282096862793
35,2.125042676925659
36,2.176692247390747
37,2.020021915435791
38,1.890937328338623
39,1.8004159927368164
40,1.7998273372650146
41,1.5939114093780518
42,1.6239244937896729
43,1.5771126747131348
44,1.4393973350524902
45,1.3725905418395996
46,1.3492932319641113
47,1.3578157424926758
48,1.294774055480957
49,1.2738656997680664
50,1.2410895824432373
51,1.2205686569213867
52,1.211451530456543
53,1.1957066059112549
54,1.2096068859100342
55,1.1741154193878174
56,1.1366550922393799
57,1.134096622467041
58,1.0372679233551025
59,1.0532286167144775
60,1.0368375778198242
61,1.0253658294677734
62,1.0336863994598389
63,1.0265288352966309
64,1.0252013206481934
65,1.0213565826416016
66,1.0175278186798096
67,1.0178117752075195
68,1.0171828269958496
69,1.0249128341674805
70,1.019113302230835
71,1.0180280208587646
72,1.017479658126831
1,151.19814491271973
2,75.4420006275177
3,47.67701005935669
4,35.494165897369385
5,26.433566570281982
6,22.630282163619995
7,17.156558513641357
8,16.681047439575195
9,13.34057092666626
10,12.697454929351807
11,10.115261793136597
12,10.200932502746582
13,7.570760488510132
14,8.353403568267822
15,7.625452756881714
16,6.936293601989746
17,6.621917724609375
18,6.047565937042236
19,5.563781499862671
20,5.230133295059204
21,4.775834321975708
22,4.502102851867676
23,4.040019512176514
