cores,time
12,4.20679235458374
13,3.884568214416504
14,3.606043815612793
15,3.369885206222534
16,3.1589555740356445
17,2.9720358848571777
18,2.8105058670043945
19,2.659578323364258
20,2.5269768238067627
21,2.411287546157837
22,2.3000271320343018
23,2.2008345127105713
24,2.1090784072875977
25,2.0234742164611816
26,1.948007583618164
27,1.8762304782867432
28,1.8104989528656006
29,1.7487738132476807
30,1.6983141899108887
31,1.6353983879089355
32,1.5840277671813965
33,1.5392482280731201
34,1.4936082363128662
35,1.4526152610778809
36,1.4103899002075195
37,1.376404047012329
38,1.3388822078704834
39,1.3054604530334473
40,1.2718300819396973
41,1.2437002658843994
42,1.213761806488037
43,1.1858465671539307
44,1.1606080532073975
45,1.129021167755127
46,1.1070878505706787
47,1.0831196308135986
48,1.0661687850952148
49,1.0485069751739502
50,1.0191435813903809
51,1.0015027523040771
52,0.9811677932739258
53,0.9643442630767822
54,0.9476728439331055
55,0.9277472496032715
56,0.9113497734069824
57,0.8963127136230469
58,0.8823750019073486
59,0.8680598735809326
60,0.8518712520599365
61,0.841160774230957
62,0.8248660564422607
63,0.8186929225921631
64,0.8076925277709961
65,0.7938442230224609
66,0.7771997451782227
67,0.7661850452423096
68,0.7565000057220459
69,0.7447383403778076
70,0.7336785793304443
71,0.7583458423614502
72,0.7176940441131592
1,50.6424286365509
2,25.352355003356934
3,16.9034583568573
4,12.646995782852173
5,10.118651628494263
6,8.41879391670227
7,7.2232139110565186
8,6.309210300445557
9,5.609744071960449
10,5.0450780391693115
11,4.586840629577637
12,4.208932638168335
13,3.883220672607422
14,3.6057183742523193
15,3.3690643310546875
16,3.157410144805908
17,2.971456527709961
18,2.8099324703216553
19,2.662814140319824
20,2.529254913330078
21,2.4096570014953613
22,2.300853967666626
23,2.201892375946045
24,2.118006706237793
25,2.025625705718994
26,1.9501869678497314
27,1.8773534297943115
28,1.8094408512115479
29,1.7491545677185059
30,1.6912508010864258
31,1.6338059902191162
32,1.5888583660125732
33,1.539154291152954
34,1.491781234741211
35,1.4512040615081787
36,1.4109587669372559
37,1.3754603862762451
38,1.337888479232788
39,1.3026013374328613
40,1.2739877700805664
41,1.2398531436920166
42,1.211012601852417
43,1.1872646808624268
44,1.1635422706604004
45,1.1350171566009521
46,1.1079933643341064
47,1.0839135646820068
48,1.0669620037078857
49,1.043351411819458
50,1.0218286514282227
51,1.0030663013458252
52,0.9826755523681641
53,0.9604511260986328
54,0.9586195945739746
55,0.9255893230438232
56,0.9142289161682129
57,0.9018566608428955
58,0.8871071338653564
59,0.8697655200958252
60,0.8557455539703369
61,0.8394877910614014
62,0.8294768333435059
63,0.8157427310943604
64,0.8034138679504395
65,0.791572093963623
66,0.7811622619628906
67,0.7706360816955566
68,0.7543575763702393
69,0.7470703125
70,0.7357351779937744
71,0.7257080078125
72,0.7130804061889648
1,50.6954300403595
2,25.366608142852783
3,16.911465406417847
4,12.653098821640015
5,10.12308645248413
6,8.435134887695312
7,7.233590364456177
8,6.306673049926758
9,5.6087915897369385
10,5.048029184341431
11,4.594133138656616
12,4.210476398468018
13,3.88655424118042
14,3.606873035430908
15,3.3679563999176025
16,3.159769058227539
17,2.9742331504821777
18,2.810011148452759
19,2.6632652282714844
20,2.531156539916992
21,2.4125325679779053
22,2.3000235557556152
23,2.2037904262542725
24,2.112699508666992
25,2.0263400077819824
26,1.9478652477264404
27,1.8783888816833496
28,1.8164162635803223
29,1.7499525547027588
30,1.6907782554626465
31,1.638627529144287
32,1.5893962383270264
33,1.5392439365386963
34,1.4934556484222412
35,1.4499337673187256
36,1.4126825332641602
37,1.3725855350494385
38,1.3418686389923096
39,1.307677984237671
40,1.2715318202972412
41,1.24342942237854
42,1.212791919708252
43,1.1876342296600342
44,1.1559553146362305
45,1.133310317993164
46,1.1088950634002686
47,1.0858986377716064
48,1.0648834705352783
49,1.0425550937652588
50,1.0211586952209473
51,1.000014066696167
52,0.984426736831665
53,0.9645357131958008
54,0.9493401050567627
55,0.9308385848999023
56,0.9167757034301758
57,0.9030508995056152
58,0.8817465305328369
59,0.867253303527832
60,0.8553645610809326
61,0.842766284942627
62,0.8299987316131592
63,0.8177263736724854
64,0.8017327785491943
65,0.7867746353149414
66,0.7804446220397949
67,0.7677590847015381
68,0.7708795070648193
69,0.7429251670837402
70,0.7416605949401855
71,0.7277884483337402
72,0.7182834148406982
1,50.655722856521606
2,25.35865330696106
3,16.904828310012817
4,12.648517370223999
5,10.113160610198975
6,8.434889793395996
7,7.227815389633179
8,6.305688142776489
9,5.6045942306518555
10,5.047311544418335
11,4.591048955917358
12,4.207766771316528
13,3.8853249549865723
14,3.6061484813690186
15,3.366669178009033
16,3.158266305923462
17,2.972121000289917
18,2.8082046508789062
19,2.6625893115997314
20,2.5294084548950195
21,2.4127838611602783
22,2.301037073135376
23,2.200360059738159
24,2.10929012298584
25,2.0250449180603027
26,1.9490134716033936
27,1.8756346702575684
28,1.8105370998382568
29,1.748533010482788
30,1.689056634902954
31,1.6377267837524414
32,1.5866000652313232
33,1.5373098850250244
34,1.4914183616638184
35,1.4513227939605713
36,1.4133355617523193
37,1.3742570877075195
38,1.3365600109100342
39,1.3045921325683594
40,1.2745609283447266
41,1.244753122329712
42,1.2126727104187012
43,1.1876912117004395
44,1.1608691215515137
45,1.1329333782196045
46,1.1127641201019287
47,1.0820612907409668
48,1.0634546279907227
49,1.0393180847167969
50,1.0266714096069336
51,1.0035128593444824
52,0.9849894046783447
53,0.968731164932251
54,0.9455986022949219
55,0.9320218563079834
56,0.912278413772583
57,0.9013397693634033
58,0.8835561275482178
59,0.8696157932281494
60,0.855675220489502
61,0.8441052436828613
62,0.8262765407562256
63,0.8144028186798096
64,0.8041062355041504
65,0.7869293689727783
66,0.7835643291473389
67,0.7701873779296875
68,0.7587614059448242
69,0.7454795837402344
70,0.7376270294189453
71,0.7289407253265381
72,0.7211525440216064
1,50.68657898902893
2,25.368815898895264
3,16.906641960144043
4,12.653139114379883
5,10.121386528015137
6,8.433603286743164
7,7.225020408630371
8,6.3103928565979
9,5.610793113708496
10,5.0475287437438965
11,4.589248180389404
12,4.206996202468872
13,3.8866090774536133
14,3.6077442169189453
15,3.3679256439208984
16,3.1574926376342773
17,2.975717782974243
18,2.8095855712890625
19,2.66005539894104
20,2.530616044998169
21,2.4120302200317383
22,2.3039019107818604
23,2.204075574874878
